Player,Country,League,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019
Pedro Henrique,Brazil,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,0,0,0
Jessy Pi,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0
Raphaël Guerreiro,Portugal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,3 ,0,0,0
Moustapha Sall,Senegal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,1 ,1 ,3 ,0,0,0
Kolbeinn Sigþórsson,Iceland,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0
Lacina Traoré,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,0,0,0
John Tshibumbu,Congo DR,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0
Johan Audel,Martinique,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,1 ,9 ,7 ,7 ,0,0,0,1 ,3 ,2 ,0,0,0
Serge Aurier,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,6 ,0,2 ,0,0,0
Éric Bauthéac,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,9 ,4 ,8 ,2 ,0,0,0
Jérémie Boga,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Arnold Bouka Moutou,Congo,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Diego Contento,Germany,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Abdoulaye Doucouré,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,6 ,3 ,2 ,0,0,0
Damjan Đoković,Croatia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Roderic Filippi,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Mauricio Isla,Chile,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Jean-Armel Kana-Biyik,Cameroon,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,1 ,1 ,2 ,0,0,0
Ezequiel Lavezzi,Argentina,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,9 ,8 ,2 ,0,0,0
Didier Ndong,Gabon,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Axel Ngando,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,2 ,0,0,0
Aleksandar Pešić,Serbia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,2 ,0,0,0
Ricardo Carvalho,Portugal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Julien Romain,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Youssouf Sabaly,Senegal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Romain Saïss,Morocco,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Sébastien Squillaci,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,2 ,5 ,2 ,1 ,3 ,0,0,0,0,0,0,3 ,0,2 ,0,0,0
Thiago Xavier,Brazil,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Thomas Touré,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,0,0,0
Hamari Traoré,Mali,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Mahamane Traoré,Mali,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,0,0,3 ,0,0,2 ,0,0,0
Atila Turan,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0
Gregory van der Wiel,Netherlands,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,2 ,0,0,0
Mapou Yanga-Mbiwa,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,2 ,0,0,0
Mohamed Yattara,Guinea,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,1 ,2 ,0,0,0
Rafidine Abdullah,Comoros,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Jean-Daniel Akpa-Akpro,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,2 ,1 ,0,0,0
Alexis Alégué,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Benjamin Angoua,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,1 ,0,1 ,0,0,0
Dennis Appiah,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Sylvain Armand,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,2 ,1 ,1 ,3 ,1 ,0,2 ,2 ,0,2 ,2 ,1 ,0,0,1 ,1 ,0,0,0
Thomas Ayasse,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,1 ,0,0,0
Jean-Christophe Bahebeck,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,2 ,2 ,1 ,0,0,0
Alhassane Bangoura,Guinea,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Abdelaziz Barrada,Morocco,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0
Chaouki Ben Saada,Tunisia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,3 ,3 ,1 ,0,0,0,1 ,6 ,2 ,0,0,0,0,1 ,0,0,0
Vincent Bessat,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,1 ,0,1 ,0,0,0
Olivier Boscagli,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Frédéric Bulot,Gabon,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,1 ,0,0,0
Clément Chantôme,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,0,1 ,2 ,0,1 ,0,0,0
David Luiz,Brazil,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,0,0,0
Antoine Devaux,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,2 ,1 ,1 ,0,0,0
Lassana Diarra,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Charles Diers,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Tongo Doumbia,Mali,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,4 ,3 ,1 ,0,0,0
Gelson Fernandes,Switzerland,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Steven Fletcher,Scotland,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Seko Fofana,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Milan Gajić,Serbia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Romain Genevois,Haiti,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0
Babacar Gueye,Senegal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Niklas Hult,Sweden,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0
Emmanuel Imorou,Benin,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Ivan Cavaleiro,Portugal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Goran Karanović,Switzerland,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Maxime Le Marchand,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Ermir Lenjani,Albania,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Dorian Lévêque,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0
Jeff Louis,Haiti,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Joris Marveaux,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,1 ,1 ,0,1 ,0,1 ,0,0,0
Neal Maupay,Argentina,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,2 ,1 ,1 ,0,0,0
Nicolas Maurice-Belay,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,3 ,4 ,0,3 ,2 ,1 ,0,0,0
Benjamin Mendy,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,0,0,0
Nampalys Mendy,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Walid Mesloub,Algeria,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Saïdi Ntibazonkiza,Burundi,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Mounir Obbadi,Morocco,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,0,1 ,0,0,0
Hervin Ongenda,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Quentin Othon,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Gaëtan Perrin,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Juan Quintero,Colombia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Antoine Rabillard,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Florian Raspentino,Algeria,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,5 ,1 ,1 ,0,0,0
Adrien Regattin,Morocco,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,0,3 ,1 ,0,0,0
Karim Rekik,Netherlands,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Alaixys Romao,Togo,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,1 ,2 ,1 ,0,0,0
Adama Soumaoro,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Stoppila Sunzu,Zambia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,1 ,0,0,0
Kévin Théophile-Catherine,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,1 ,0,0,1 ,0,0,0
Marcel Tisserand,Congo DR,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Alassane Touré,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Samuel Umtiti,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,1 ,0,0,0
Wallace,Brazil,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0
Anthony Weber,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,1 ,0,0,0
André-Pierre Gignac,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,2 ,24 ,8 ,8 ,1 ,13 ,16 ,21 ,0,0,0,0
Jordan Ayew,Ghana,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,3 ,7 ,6 ,12 ,0,0,0,0
Lucas Barrios,Paraguay,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,0,0,0,0
André Ayew,Ghana,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,11 ,8 ,9 ,6 ,10 ,0,0,0,0
Carlos Eduardo,Brazil,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,0,0,0,0
Mathieu Duhamel,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,0,0,0,0
Modibo Maïga,Mali,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,7 ,15 ,9 ,0,0,9 ,0,0,0,0
Anthony Martial,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,9 ,0,0,0,0
Anthony Mounier,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,3 ,8 ,2 ,3 ,9 ,0,0,0,0
Divock Origi,Belgium,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,5 ,8 ,0,0,0,0
Yoann Touzghar,Tunisia,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,0,0,0,0
Daniel Wass,Denmark,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,9 ,8 ,0,0,0,0
Dimitar Berbatov,Bulgaria,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,6 ,0,0,0,0
Yannick Ferreira-Carrasco,Belgium,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,6 ,0,0,0,0
Alexy Bosetti,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,5 ,0,0,0,0
Clarck N'Sikulu,Congo DR,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,5 ,0,0,0,0
Ricky van Wolfswinkel,Netherlands,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,0,0,0,0
Jordan Amavi,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0
Cédric Barbosa,France,Ligue 1,0,0,0,0,0,0,0,0,1 ,1 ,0,2 ,4 ,2 ,0,0,2 ,4 ,0,0,0,8 ,8 ,1 ,4 ,0,0,0,0
Adamo Coulibaly,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0
Juan Falcón,Venezuela,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0
Idrissa Gueye,Senegal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,4 ,0,0,0,0
Yohan Mollo,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,4 ,3 ,7 ,1 ,4 ,0,0,0,0
Lenny Nangis,Guadeloupe,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,4 ,0,0,0,0
Junior Tallo,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,4 ,0,0,0,0
Darío Cvitanich,Argentina,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 ,8 ,3 ,0,0,0,0
Alharbi El Jadeyaoui,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Mahamadou Habibou,Central Afr. Republic,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Bengali-Fodé Koita,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Valentin Lavigne,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Christopher Maboulou,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Steed Malbranque,France,Ligue 1,0,0,0,0,0,0,0,0,0,3 ,2 ,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,3 ,0,0,0,0
Florent Malouda,French Guyana,Ligue 1,0,0,0,0,0,0,0,0,0,0,1 ,4 ,10 ,4 ,5 ,6 ,10 ,0,0,0,0,0,0,0,3 ,0,0,0,0
François Bellugou,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Gianni Bruno,Belgium,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,8 ,2 ,0,0,0,0
Gaëtan Bussmann,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Jean Calvé,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,2 ,0,0,0,0
Gaëtan Courtet,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,0,2 ,0,0,0,0
Jonathan Delaplace,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0
Michael Frey,Switzerland,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
N'Golo Kanté,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Anders Konradsen,Norway,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0
Mario Lemina,Gabon,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Fabien Lemoine,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,1 ,2 ,2 ,0,0,0,0
Ryan Mendes,Cape Verde,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,2 ,0,0,0,0
François Modesto,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,1 ,1 ,1 ,0,0,0,0,2 ,2 ,0,0,0,0
Nicolas N'Koulou,Cameroon,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,2 ,0,0,0,0
Jérémy Pied,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,0,1 ,2 ,0,0,0,0
Ronnie Schwartz,Denmark,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Modou Sougou,Senegal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,0,0,0,0
Siaka Tiéné,Ivory Coast,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,1 ,0,4 ,2 ,0,0,0,0
Oswaldo Vizcarrondo,Venezuela,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0
Vincent Aboubakar,Cameroon,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,6 ,2 ,16 ,1 ,0,0,0,0
Baptiste Aloé,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Mathias Autret,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,1 ,0,0,0,0
Djamel Bakar,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,2 ,1 ,4 ,5 ,1 ,1 ,0,0,0,0
Ismaël Bangoura,Guinea,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,12 ,0,0,6 ,2 ,0,0,1 ,1 ,0,0,0,0
Nicki Bille Nielsen,Denmark,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Nicolás Blandi,Argentina,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Jonathan Brison,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,2 ,2 ,2 ,0,0,0,0,1 ,0,0,0,0
Yohan Cabaye,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,7 ,5 ,13 ,2 ,0,0,0,1 ,0,0,0,0
Zoumana Camara,France,Ligue 1,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0,0,0,1 ,0,0,2 ,0,0,0,1 ,0,0,0,0
Cédric Cambon,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,1 ,1 ,0,0,0,0
Jérémy Clément,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,1 ,1 ,3 ,0,0,0,0,1 ,0,0,0,0
Didier Digard,France,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,2 ,0,1 ,0,0,0,0
Ladislas Douniama,Congo,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0
Elderson Echiéjilé,Nigeria,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Lamine Gassama,Senegal,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Lars Jacobsen,Denmark,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Ahmed Kantari,Morocco,Ligue 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,0,0,0,0
