Player,Country,League,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019
Zlatan Bajramović,Bosnia-Herzegovina,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,2 ,0,6 ,3 ,4 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Steffen Baumgart,Germany,Bundesliga,0,0,0,0,0,10 ,4 ,2 ,5 ,4 ,2 ,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
David Degen,Switzerland,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Sascha Dum,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Fábio Júnior,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Cristian Fiél,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Petr Gabriel,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Federico Insúa,Argentina,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Ranisav Jovanović,Serbia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,1 ,3 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Francis Kioyo,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Lamprecht,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed Madouni,Algeria,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,1 ,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Mehdi Mahdavikia,Iran,Bundesliga,0,0,0,0,0,0,0,0,3 ,4 ,5 ,1 ,2 ,5 ,2 ,5 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Marco Rose,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Roque Santa Cruz,Paraguay,Bundesliga,0,0,0,0,0,0,0,0,0,5 ,5 ,5 ,5 ,5 ,0,4 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Imre Szabics,Hungary,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,5 ,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Dick van Burik,Netherlands,Bundesliga,0,0,0,0,0,0,0,1 ,0,0,2 ,1 ,0,0,0,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Vasoski,North Macedonia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Womé,Cameroon,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Chavdar Yankov,Bulgaria,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0
Athirson,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Christof Babatz,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Michael Beauchamp,Australia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Besart Berisha,Kosovo,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Tobias Damm,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Bakary Diakité,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Pavel Drsek,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Gerber,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Vratislav Greško,Slovakia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin Huggel,Switzerland,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Ali Karimi,Iran,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Klitzpera,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Marc-André Kruska,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Mariusz Kukiełka,Poland,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Altin Lala,Albania,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin Lauth,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,13 ,9 ,4 ,6 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Ludovic Magnin,Switzerland,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,3 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Márcio Borges,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Juan Menseguez,Argentina,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Szilárd Németh,Slovakia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Neuendorf,Germany,Bundesliga,0,0,0,0,0,1 ,0,0,3 ,0,0,3 ,1 ,4 ,2 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Osorio,Mexico,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Chhunly Pagenburg,Cambodia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Christoph Preuß,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,1 ,0,0,3 ,2 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Dario Rodríguez,Uruguay,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Petr Ruman,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Willy Sagnol,France,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,1 ,1 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Schmidt,Germany,Bundesliga,0,0,0,0,0,0,0,5 ,1 ,0,1 ,1 ,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Mehmet Scholl,Germany,Bundesliga,6 ,4 ,7 ,11 ,9 ,10 ,5 ,9 ,4 ,6 ,9 ,6 ,4 ,0,3 ,3 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Schröder,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Moses Sichone,Zambia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Stehle,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Fatmir Vata,Albania,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Dariusz Wosz,Germany,Bundesliga,0,0,3 ,0,2 ,0,9 ,5 ,3 ,5 ,3 ,0,2 ,4 ,2 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0
Dimitar Berbatov,Bulgaria,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,8 ,4 ,16 ,20 ,21 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Søren Larsen,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Johan Micoud,France,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,5 ,10 ,8 ,8 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthias Scherz,Germany,Bundesliga,0,0,0,0,0,0,1 ,0,0,0,3 ,3 ,0,4 ,0,8 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Dahl Tomasson,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomáš Rosický,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,5 ,4 ,2 ,4 ,5 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Uwe Möhrle,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Lars Ricken,Germany,Bundesliga,0,0,0,1 ,2 ,6 ,2 ,2 ,5 ,4 ,6 ,6 ,4 ,2 ,5 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebbe Sand,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,14 ,22 ,11 ,6 ,8 ,8 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Sonck,Belgium,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Niko Kovač,Croatia,Bundesliga,0,0,0,0,0,0,3 ,1 ,4 ,8 ,4 ,2 ,1 ,1 ,4 ,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebojša Krupniković,Serbia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,5 ,2 ,1 ,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus Kurth,Germany,Bundesliga,0,0,0,0,0,0,0,0,2 ,0,7 ,5 ,0,0,0,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Zé António,Portugal,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Jung-hwan Ahn,South Korea,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper Bøgelund,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Broich,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrés D'Alessandro,Argentina,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,3 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Radomir Đalović,Montenegro,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis Epstein,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvatore Gambino,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Hofland,Netherlands,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
David Kobylík,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvio Meißner,Germany,Bundesliga,0,0,0,0,0,0,3 ,2 ,0,5 ,0,8 ,4 ,4 ,9 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marek Nikl,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,1 ,0,0,4 ,2 ,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Poulsen,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marko Rehmer,Germany,Bundesliga,0,0,0,0,0,0,0,2 ,2 ,2 ,2 ,2 ,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Springer,Germany,Bundesliga,0,0,0,0,0,2 ,3 ,0,0,0,6 ,2 ,0,3 ,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcel Ziemer,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Thimothée Atouba,Cameroon,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Roland Benschneider,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marino Biliskov,Croatia,Bundesliga,0,0,0,0,0,0,0,0,0,2 ,0,1 ,1 ,3 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Blank,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Hans Jörg Butt,Germany,Bundesliga,0,0,0,0,0,0,0,0,7 ,9 ,3 ,2 ,1 ,1 ,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellery Cairo,Netherlands,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor Casey,USA,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Christiansen,Spain,Bundesliga,0,0,0,0,0,0,0,0,0,0,1 ,0,21 ,9 ,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Philipp Degen,Switzerland,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego León,Spain,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Hassan El-Fakiri,Norway,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan Fukal,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,1 ,4 ,2 ,1 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Berkant Göktan,Turkey,Bundesliga,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Owen Hargreaves,England,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick Hoogendorp,Netherlands,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marian Hristov,Bulgaria,Bundesliga,0,0,0,0,0,0,0,5 ,3 ,3 ,4 ,2 ,1 ,8 ,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Miroslav Karhan,Slovakia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,3 ,0,4 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustafa Kučuković,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Küntzel,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcelo Pletsch,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Marlet,France,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Émile Mpenza,Belgium,Bundesliga,0,0,0,0,0,0,0,0,0,6 ,13 ,4 ,5 ,0,4 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Lars Müller,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Hervé Nzelo-Lembi,Congo DR,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
David Odonkor,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpay Özalan,Turkey,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Paulus,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Reinert,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominik Reinhardt,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Sousa,Portugal,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto Pinto,Portugal,Bundesliga,0,0,0,0,0,0,0,0,0,2 ,0,0,0,2 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Schönheim,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Jochen Seitz,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,5 ,1 ,2 ,1 ,2 ,3 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Strasser,Luxembourg,Bundesliga,0,0,0,0,0,0,0,0,0,2 ,3 ,3 ,1 ,1 ,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Václav Svěrkoš,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,7 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Thiam,Guinea,Bundesliga,0,0,0,0,1 ,0,1 ,2 ,2 ,3 ,4 ,0,2 ,1 ,6 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Jelle Van Damme,Belgium,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Van Houdt,Belgium,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,6 ,2 ,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomasz Wałdoch,Poland,Bundesliga,0,0,0,0,4 ,0,1 ,1 ,0,1 ,5 ,2 ,1 ,1 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Niclas Weiland,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Raphaël Wicky,Switzerland,Bundesliga,0,0,0,0,0,0,0,0,1 ,0,0,1 ,0,0,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Boris Živković,Croatia,Bundesliga,0,0,0,0,0,0,0,1 ,2 ,3 ,0,2 ,1 ,0,0,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Dariusz Żuraw,Poland,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,1 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Petrov,Bulgaria,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,6 ,2 ,8 ,12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vratislav Lokvenc,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,9 ,11 ,8 ,8 ,10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio di Salvo,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,4 ,7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soumaila Coulibaly,Mali,Bundesliga,0,0,0,0,0,0,0,0,0,0,2 ,6 ,0,4 ,6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
França,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,14 ,6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rade Prica,Sweden,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,7 ,3 ,6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Stendel,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,2 ,4 ,6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferydoon Zandi,Iran,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raymond Kalla,Cameroon,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Madsen,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,13 ,5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Allbäck,Sweden,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Deisler,Germany,Bundesliga,0,0,0,0,0,0,0,0,1 ,2 ,4 ,3 ,0,4 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valérien Ismaël,France,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carsten Jancker,Germany,Bundesliga,0,0,0,1 ,0,0,1 ,13 ,13 ,9 ,12 ,0,0,0,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Rasmussen,Denmark,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roda Antar,Lebanon,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,7 ,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Beinlich,Germany,Bundesliga,0,0,0,0,0,11 ,8 ,7 ,6 ,11 ,5 ,3 ,0,2 ,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Momo Diabang,Senegal,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,10 ,4 ,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jiří Kaufman,Czech Republic,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almami Moreira,Guinea-Bissau,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sven Müller,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,2 ,0,0,1 ,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel Slovák,Slovakia,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnus Arvidsson,Sweden,Bundesliga,0,0,0,0,0,0,0,0,0,9 ,4 ,5 ,1 ,6 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus Babbel,Germany,Bundesliga,0,0,1 ,0,2 ,2 ,2 ,1 ,1 ,1 ,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel Koejoe,Netherlands,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jürgen Kramny,Germany,Bundesliga,0,0,3 ,1 ,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leandro,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,3 ,0,0,1 ,1 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Müller,Germany,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giuseppe Reina,Germany,Bundesliga,0,0,0,0,0,0,9 ,4 ,0,5 ,8 ,1 ,2 ,3 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Riedl,Germany,Bundesliga,0,0,0,0,0,0,0,1 ,0,1 ,0,0,1 ,0,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robson Ponte,Brazil,Bundesliga,0,0,0,0,0,0,0,0,0,2 ,0,8 ,5 ,2 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardo Romeo,Argentina,Bundesliga,0,0,0,0,0,0,0,0,0,0,0,8 ,14 ,11 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Schnoor,Germany,Bundesliga,0,0,1 ,0,3 ,2 ,0,2 ,0,0,2 ,0,1 ,2 ,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
