Player,Country,League,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019
Steven Whittaker,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,1 ,0,0,0
Robin van Persie,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,5 ,11 ,7 ,11 ,9 ,18 ,30 ,26 ,12 ,10 ,0,0,0,0
Steven Gerrard,England,EPL,0,0,0,0,0,0,0,0,0,1 ,7 ,3 ,5 ,4 ,7 ,10 ,7 ,11 ,16 ,9 ,4 ,5 ,9 ,13 ,9 ,0,0,0,0
Frank Lampard,England,EPL,0,0,0,0,0,0,0,4 ,5 ,7 ,7 ,5 ,6 ,10 ,13 ,16 ,11 ,10 ,12 ,22 ,10 ,11 ,15 ,6 ,6 ,0,0,0,0
Esteban Cambiasso,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,0,0,0,0
Mile Jedinak,Australia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,5 ,0,0,0,0
Stevan Jovetić,Montenegro,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,5 ,0,0,0,0
David Nugent,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,6 ,0,0,0,0,5 ,0,0,0,0
Didier Drogba,Ivory Coast,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,12 ,20 ,8 ,5 ,29 ,12 ,5 ,0,0,4 ,0,0,0,0
Edin Džeko,Bosnia-Herzegovina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,14 ,14 ,16 ,4 ,0,0,0,0
Brown Ideye,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0
Jordi Gómez,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,5 ,3 ,0,4 ,0,0,0,0
Morgan Amalfitano,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,3 ,0,0,0,0
Ángel Di María,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Samuel Eto'o,Cameroon,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,3 ,0,0,0,0
Sebastian Larsson,Sweden,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,0,4 ,4 ,7 ,1 ,1 ,3 ,0,0,0,0
Steven N'Zonzi,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,2 ,1 ,2 ,3 ,0,0,0,0
Eduardo Vargas,Chile,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0
Andreas Weimann,Austria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,7 ,5 ,3 ,0,0,0,0
Bobby Zamora,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,11 ,1 ,2 ,8 ,5 ,7 ,4 ,0,3 ,0,0,0,0
Sammy Ameobi,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Marouane Chamakh,Morocco,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,1 ,0,5 ,2 ,0,0,0,0
James Chester,Wales,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0
Carlton Cole,England,EPL,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,4 ,3 ,0,2 ,4 ,10 ,10 ,5 ,0,2 ,5 ,2 ,0,0,0,0
Ahmed El Mohamady,Egypt,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,2 ,2 ,0,0,0,0
Eljero Elia,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Yoan Gouffran,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,6 ,2 ,0,0,0,0
Brede Hangeland,Norway,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,6 ,0,0,0,2 ,0,0,0,0
Andrej Kramarić,Croatia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0
Niko Kranjčar,Croatia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,4 ,3 ,6 ,2 ,1 ,0,0,2 ,0,0,0,0
Leon Osman,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,6 ,3 ,3 ,4 ,6 ,2 ,4 ,4 ,5 ,3 ,2 ,0,0,0,0
Tomáš Rosický,Czech Republic,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,6 ,0,3 ,0,1 ,2 ,2 ,2 ,0,0,0,0
Sone Aluko,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0
Mario Balotelli,Italy,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,13 ,1 ,0,1 ,0,0,0,0
Rémy Cabella,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Michael Carrick,England,EPL,0,0,0,0,0,0,0,0,0,1 ,1 ,2 ,1 ,0,0,2 ,3 ,2 ,4 ,2 ,0,2 ,1 ,1 ,1 ,0,0,0,0
Lee Cattermole,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,1 ,1 ,0,0,0,0,1 ,1 ,0,0,0,0
Steven Caulker,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,5 ,1 ,0,0,0,0
Joe Cole,England,EPL,0,0,0,0,0,0,0,0,0,1 ,5 ,0,4 ,1 ,8 ,8 ,0,7 ,2 ,2 ,2 ,0,3 ,3 ,1 ,0,0,0,0
Siem de Jong,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Mathieu Debuchy,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0
Martín Demichelis,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,0,0,0,0
Graham Dorrans,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,1 ,2 ,1 ,0,0,0,0
Mathieu Flamini,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,3 ,3 ,0,0,0,0,0,2 ,1 ,0,0,0,0
Danny Graham,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,12 ,3 ,1 ,1 ,0,0,0,0
Jonás Gutiérrez,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,2 ,1 ,0,1 ,0,0,0,0
Clint Hill,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Alan Hutton,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,1 ,0,0,0,0
Glen Johnson,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,1 ,3 ,3 ,2 ,1 ,1 ,0,1 ,0,0,0,0
Michael Kightly,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,3 ,0,1 ,0,0,0,0
Paul Konchesky,England,EPL,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,0,1 ,1 ,0,0,1 ,1 ,0,0,0,0,1 ,0,0,0,0
Aiden McGeady,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Paul McShane,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,1 ,0,0,0,0
Jefferson Montero,Ecuador,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Nélson Oliveira,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Kevin Nolan,England,EPL,0,0,0,0,0,0,0,0,0,0,0,8 ,1 ,9 ,4 ,9 ,3 ,5 ,0,0,12 ,0,10 ,7 ,1 ,0,0,0,0
Gabriel Obertan,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,1 ,0,0,0,0
Jores Okore,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Stephen Quinn,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,0,1 ,0,0,0,0
Emmanuel Rivière,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Carlos Sánchez,Colombia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Sandro,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,1 ,1 ,0,0,0,0
Soldado,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,1 ,0,0,0,0
John Stones,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Steven Taylor,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,4 ,0,3 ,0,0,1 ,1 ,0,0,0,0
Varela,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Ross Wallace,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0,0,1 ,0,0,0,0
Marcin Wasilewski,Poland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
Mike Williamson,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0
James Wilson,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,0,0,0,0
Luis Suárez,Uruguay,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,11 ,23 ,31 ,0,0,0,0,0
Lukas Podolski,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,8 ,0,0,0,0,0
Jordon Mutch,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,0,0,0,0,0
Peter Odemwingie,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 ,10 ,5 ,7 ,0,0,0,0,0
Steven Sidwell,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,3 ,0,2 ,1 ,4 ,7 ,0,0,0,0,0
Gary Hooper,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,0,0,0,0,0
Paulinho,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,0,0,0,0,0
Demba Ba,Senegal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,16 ,15 ,5 ,0,0,0,0,0
Ashkan Dejagah,Iran,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,0,0,0,0,0
Fernando Torres,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 ,14 ,18 ,10 ,6 ,8 ,5 ,0,0,0,0,0
Oussama Assaidi,Morocco,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0,0
Dimitar Berbatov,Bulgaria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 ,15 ,9 ,12 ,21 ,7 ,15 ,4 ,0,0,0,0,0
Jonathan de Guzmán,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,4 ,0,0,0,0,0
Emanuele Giaccherini,Italy,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0,0
Jesús Navas,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0,0
Libor Kozák,Czech Republic,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,0,0,0
Kieran Richardson,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,1 ,3 ,4 ,1 ,4 ,2 ,1 ,4 ,0,0,0,0,0
Hatem Ben Arfa,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,5 ,4 ,3 ,0,0,0,0,0
Darren Bent,England,EPL,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,18 ,14 ,6 ,12 ,24 ,17 ,9 ,3 ,3 ,0,0,0,0,0
Chico,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0
Bradley Johnson,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,3 ,0,0,0,0,0
Pajtim Kasami,Switzerland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0
Ravel Morrison,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0
Pablo Osvaldo,Italy,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0
Peter Whittingham,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0
Daniel Agger,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,1 ,0,0,1 ,3 ,2 ,0,0,0,0,0
Shola Ameobi,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,2 ,0,5 ,7 ,2 ,9 ,3 ,0,4 ,0,6 ,2 ,1 ,2 ,0,0,0,0,0
Nicolas Anelka,France,EPL,0,0,0,0,0,0,0,6 ,17 ,0,0,4 ,14 ,17 ,7 ,0,11 ,11 ,19 ,11 ,6 ,1 ,0,2 ,0,0,0,0,0
Phil Bardsley,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,1 ,2 ,0,0,0,0,0
Craig Bellamy,Wales,EPL,0,0,0,0,0,0,0,0,0,0,6 ,9 ,8 ,4 ,7 ,13 ,7 ,2 ,7 ,10 ,0,6 ,0,2 ,0,0,0,0,0
Nicklas Bendtner,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,9 ,6 ,2 ,8 ,0,2 ,0,0,0,0,0
Thievy Bifouma,Congo,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Cala,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Geoff Cameron,USA,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Curtis Davies,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,1 ,1 ,1 ,0,0,0,2 ,0,0,0,0,0
Karim El Ahmadi,Morocco,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,0,0,0,0
Matty Fryatt,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Lewis Holtby,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Stephen Ireland,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,4 ,9 ,2 ,0,1 ,0,2 ,0,0,0,0,0
Robert Koren,Slovenia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,2 ,0,0,0,0,0
Roland Lamah,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Michu,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 ,2 ,0,0,0,0,0
Mikel Arteta,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,9 ,1 ,6 ,6 ,3 ,7 ,6 ,2 ,0,0,0,0,0
Youssuf Mulumbu,Congo DR,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,1 ,2 ,2 ,0,0,0,0,0
Bryan Oviedo,Costa Rica,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Pablo Hernández,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,2 ,0,0,0,0,0
Scott Parker,England,EPL,0,0,0,0,0,0,0,0,0,0,1 ,1 ,4 ,3 ,0,1 ,3 ,1 ,1 ,2 ,5 ,0,0,2 ,0,0,0,0,0
Ricardo Vaz Tê,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,0,0,0,0,0,3 ,2 ,0,0,0,0,0
Hugo Rodallega,Colombia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,10 ,9 ,2 ,3 ,2 ,0,0,0,0,0
Yannick Sagbo,Ivory Coast,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,0,0
Jozy Altidore,USA,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,1 ,0,0,0,0,0
Fernando Amorebieta,Venezuela,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Antonio Luna,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Barry Bannan,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,0,0,0,0,0
Asmir Begović,Bosnia-Herzegovina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Vlad Chiricheş,Romania,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Chris David,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Guy Demel,Ivory Coast,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Johan Elmander,Sweden,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,3 ,10 ,0,0,1 ,0,0,0,0,0
Marvin Emnes,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Patrice Evra,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,1 ,0,4 ,1 ,0,0,0,0,0
Jon Flanagan,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Daniel Gabbidon,Wales,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Sam Gallagher,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Serge Gnabry,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
John Heitinga,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,1 ,0,0,0,0,0
Grant Holt,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 ,8 ,1 ,0,0,0,0,0
Kenwyne Jones,Trinidad & Tobago,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,10 ,9 ,9 ,1 ,3 ,1 ,0,0,0,0,0
Phil Jones,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,0,0,0,0,0
Alexander Kačaniklić,Sweden,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,1 ,0,0,0,0,0
Bo-kyung Kim,South Korea,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Diego Lugano,Uruguay,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Adrian Mariappa,Jamaica,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,0,0,0,0,0
John Mikel,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Mats Møller Dæhli,Norway,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Matija Nastasić,Serbia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Craig Noone,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Stuart O'Keefe,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
John O'Shea,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,1 ,4 ,0,0,1 ,0,0,2 ,1 ,0,0,0,0,0
Jermaine Pennant,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,3 ,2 ,0,2 ,1 ,2 ,0,0,3 ,0,0,1 ,0,0,0,0,0
Steven Pienaar,South Africa,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,4 ,1 ,4 ,6 ,1 ,0,0,0,0,0
Erik Pieters,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Anthony Pilkington,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,5 ,1 ,0,0,0,0,0
Liam Ridgewell,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,5 ,1 ,1 ,0,3 ,4 ,1 ,0,1 ,0,0,0,0,0
Liam Rosenior,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Bryan Ruiz,Costa Rica,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,4 ,1 ,0,0,0,0,0
Bacary Sagna,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,1 ,1 ,0,1 ,0,0,0,0,0
Philippe Senderos,Switzerland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,2 ,0,0,0,1 ,0,1 ,0,0,0,0,0
Ricky van Wolfswinkel,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Cauley Woodrow,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Claudio Yacob,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,0
Gareth Bale,Wales,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,3 ,7 ,10 ,21 ,0,0,0,0,0,0
Adam Le Fondre,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 ,0,0,0,0,0,0
Carlos Tévez,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,14 ,5 ,23 ,21 ,4 ,11 ,0,0,0,0,0,0
Clint Dempsey,USA,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,6 ,7 ,7 ,12 ,17 ,7 ,0,0,0,0,0,0
Shinji Kagawa,Japan,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,0,0,0,0,0,0
Franco Di Santo,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,7 ,5 ,0,0,0,0,0,0
