Mehidy Hasan,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,158
Mohammad Saifuddin,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,176
Shakib Al Hasan,Bangladesh,0,0,0,0,0,0,0,0,302,223,298,168
Mashrafe Mortaza,Bangladesh,0,0,0,0,0,0,0,76,323,0,250,149
Mosaddeck Hossain,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,95
Shadab Khan,Pakistan,0,0,0,0,0,0,0,0,0,0,0,63
Mohammad Hafeez,Pakistan,0,0,0,0,0,0,0,0,54,193,0,103
Shoaib Malik,Pakistan,0,0,0,0,0,0,0,0,33,0,0,36
Nuwan Pradeep,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,31
Dhananjaya de Silva,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,7
Bhuvneshwar Kumar,India,0,0,0,0,0,0,0,0,0,0,19,94
Jasprit Bumrah,India,0,0,0,0,0,0,0,0,0,0,0,96
Hardik Pandya,India,0,0,0,0,0,0,0,0,0,0,0,99
Kuldeep Yadav,India,0,0,0,0,0,0,0,0,0,0,0,101
Yuzvendra Chahal,India,0,0,0,0,0,0,0,0,0,0,0,113
Kedar Jadhav,India,0,0,0,0,0,0,0,0,0,0,0,30
Tabraiz Shamsi,South Africa,0,0,0,0,0,0,0,0,0,0,0,54
Ashley Nurse,West Indies,0,0,0,0,0,0,0,0,0,0,0,31
Glenn Maxwell,Australia,0,0,0,0,0,0,0,0,0,0,218,134
Aftab Alam,Afghanistan,0,0,0,0,0,0,0,0,0,0,55,45
Rahmat Shah,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,21
Shaheen Shah Afridi,Pakistan,0,0,0,0,0,0,0,0,0,0,0,70
Kane Richardson,Australia,0,0,0,0,0,0,0,0,0,0,0,62
Aaron Finch,Australia,0,0,0,0,0,0,0,0,0,0,0,13
Shafiul Islam,Bangladesh,0,0,0,0,0,0,0,0,0,203,0,0
Rubel Hossain,Bangladesh,0,0,0,0,0,0,0,0,0,216,298,0
Abdur Razzak,Bangladesh,0,0,0,0,0,0,0,0,344,220,0,0
Naeem Islam,Bangladesh,0,0,0,0,0,0,0,0,0,175,0,0
Mahmudullah,Bangladesh,0,0,0,0,0,0,0,0,0,125,135,0
Sreesanth,India,0,0,0,0,0,0,0,0,0,105,0,0
Zaheer Khan,India,0,0,0,0,0,0,0,374,122,394,0,0
Munaf Patel,India,0,0,0,0,0,0,0,0,105,353,0,0
Harbhajan Singh,India,0,0,0,0,0,0,0,335,83,390,0,0
Yusuf Pathan,India,0,0,0,0,0,0,0,0,0,167,0,0
Yuvraj Singh,India,0,0,0,0,0,0,0,70,15,377,0,0
Tim Southee,New Zealand,0,0,0,0,0,0,0,0,0,312,472,0
Nathan McCullum,New Zealand,0,0,0,0,0,0,0,0,0,241,0,0
Hamish Bennett,New Zealand,0,0,0,0,0,0,0,0,0,132,0,0
Daniel Vettori,New Zealand,0,0,0,0,0,0,0,259,447,155,307,0
Jacob Oram,New Zealand,0,0,0,0,0,0,0,295,252,221,0,0
Thomas Odoyo,Kenya,0,0,0,0,0,102,238,219,114,134,0,0
Elijah Otieno,Kenya,0,0,0,0,0,0,0,0,0,274,0,0
James Kamande,Kenya,0,0,0,0,0,0,89,0,110,170,0,0
