Mohammad Saifuddin,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,3
Mashrafe Mortaza,Bangladesh,0,0,0,0,0,0,0,4,9,0,5,0
Mustafizur Rahman,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0
David Miller,South Africa,0,0,0,0,0,0,0,0,0,0,21,3
Chris Morris,South Africa,0,0,0,0,0,0,0,0,0,0,0,2
Asif Ali,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Shoaib Malik,Pakistan,0,0,0,0,0,0,0,0,10,0,0,0
Nuwan Pradeep,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Tabraiz Shamsi,South Africa,0,0,0,0,0,0,0,0,0,0,0,0
Shikhar Dhawan,India,0,0,0,0,0,0,0,0,0,0,48,17
Rohit Sharma,India,0,0,0,0,0,0,0,0,0,0,33,16
Virat Kohli,India,0,0,0,0,0,0,0,0,0,24,29,5
KL Rahul,India,0,0,0,0,0,0,0,0,0,0,0,3
M S Dhoni,India,0,0,0,0,0,0,0,0,2,19,18,5
Hardik Pandya,India,0,0,0,0,0,0,0,0,0,0,0,7
Kedar Jadhav,India,0,0,0,0,0,0,0,0,0,0,0,0
Bhuvneshwar Kumar,India,0,0,0,0,0,0,0,0,0,0,0,0
Kuldeep Yadav,India,0,0,0,0,0,0,0,0,0,0,0,0
Yuzvendra Chahal,India,0,0,0,0,0,0,0,0,0,0,0,0
Jasprit Bumrah,India,0,0,0,0,0,0,0,0,0,0,0,0
Noor Ali Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,5
Ikram Ali Khil,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0
Aftab Alam,Afghanistan,0,0,0,0,0,0,0,0,0,0,2,3
Shaun Marsh,Australia,0,0,0,0,0,0,0,0,0,0,0,2
Kane Richardson,Australia,0,0,0,0,0,0,0,0,0,0,0,0
Shaheen Shah Afridi,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Virender Sehwag,India,0,0,0,0,0,0,0,37,22,49,0,0
Sachin Tendulkar,India,0,0,0,0,24,48,30,75,3,52,0,0
Gautam Gambhir,India,0,0,0,0,0,0,0,0,0,37,0,0
Yusuf Pathan,India,0,0,0,0,0,0,0,0,0,5,0,0
Yuvraj Singh,India,0,0,0,0,0,0,0,23,6,39,0,0
Harbhajan Singh,India,0,0,0,0,0,0,0,5,1,2,0,0
Zaheer Khan,India,0,0,0,0,0,0,0,2,2,2,0,0
Sreesanth,India,0,0,0,0,0,0,0,0,0,0,0,0
Munaf Patel,India,0,0,0,0,0,0,0,0,3,0,0,0
Imrul Kayes,Bangladesh,0,0,0,0,0,0,0,0,0,21,0,0
Junaid Siddique,Bangladesh,0,0,0,0,0,0,0,0,0,11,0,0
Raqibul Hasan,Bangladesh,0,0,0,0,0,0,0,0,0,1,0,0
Naeem Islam,Bangladesh,0,0,0,0,0,0,0,0,0,4,0,0
Abdur Razzak,Bangladesh,0,0,0,0,0,0,0,0,3,0,0,0
Shafiul Islam,Bangladesh,0,0,0,0,0,0,0,0,0,4,0,0
Rubel Hossain,Bangladesh,0,0,0,0,0,0,0,0,0,2,0,0
Alex Obanda,Kenya,0,0,0,0,0,0,0,0,0,4,0,0
Seren Waters,Kenya,0,0,0,0,0,0,0,0,0,3,0,0
Collins Obuya,Kenya,0,0,0,0,0,0,0,4,2,21,0,0
Stephen Tikolo,Kenya,0,0,0,0,0,16,19,22,16,5,0,0
Maurice Ouma,Kenya,0,0,0,0,0,0,0,0,8,1,0,0
Rakeep Patel,Kenya,0,0,0,0,0,0,0,0,0,5,0,0
James Kamande,Kenya,0,0,0,0,0,0,0,0,2,3,0,0
Thomas Odoyo,Kenya,0,0,0,0,0,5,9,17,4,11,0,0
Nehemiah Odhiambo,Kenya,0,0,0,0,0,0,0,0,0,7,0,0
James Ngoche,Kenya,0,0,0,0,0,0,0,0,0,0,0,0
Elijah Otieno,Kenya,0,0,0,0,0,0,0,0,0,1,0,0
Brendon McCullum,New Zealand,0,0,0,0,0,0,0,1,4,28,43,0
Jesse Ryder,New Zealand,0,0,0,0,0,0,0,0,0,21,0,0
James Franklin,New Zealand,0,0,0,0,0,0,0,0,5,4,0,0
Scott Styris,New Zealand,0,0,0,0,0,0,0,12,45,12,0,0
Daniel Vettori,New Zealand,0,0,0,0,0,0,0,5,3,6,6,0
Nathan McCullum,New Zealand,0,0,0,0,0,0,0,0,0,6,0,0
Jacob Oram,New Zealand,0,0,0,0,0,0,0,1,5,5,0,0
Tim Southee,New Zealand,0,0,0,0,0,0,0,0,0,1,1,0
Hamish Bennett,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0
Upul Tharanga,Sri Lanka,0,0,0,0,0,0,0,0,27,52,0,0
Tillakaratne Dilshan,Sri Lanka,0,0,0,0,0,0,0,0,15,60,46,0
Kumar Sangakkara,Sri Lanka,0,0,0,0,0,0,0,16,30,37,57,0
Mahela Jayawardene,Sri Lanka,0,0,0,0,0,0,16,2,40,29,9,0
Chamara Kapugedera,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Thilan Samaraweera,Sri Lanka,0,0,0,0,0,0,0,0,0,8,0,0
Nuwan Kulasekara,Sri Lanka,0,0,0,0,0,0,0,0,0,4,2,0
Muttiah Muralitharan,Sri Lanka,0,0,0,0,0,0,3,5,0,0,0,0
Ajantha Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Ruvindu Gunasekera,Canada,0,0,0,0,0,0,0,0,0,5,0,0
John Davison,Canada,0,0,0,0,0,0,0,21,14,6,0,0
Zubin Surkari,Canada,0,0,0,0,0,0,0,0,0,7,0,0
Jimmy Hansra,Canada,0,0,0,0,0,0,0,0,0,16,0,0
Ashish Bagai,Canada,0,0,0,0,0,0,0,5,6,27,0,0
Rizwan Cheema,Canada,0,0,0,0,0,0,0,0,0,9,0,0
Tyson Gordon,Canada,0,0,0,0,0,0,0,0,0,2,0,0
Khurram Chohan,Canada,0,0,0,0,0,0,0,0,0,4,0,0
Harvir Baidwan,Canada,0,0,0,0,0,0,0,0,0,6,0,0
Dorakanti Balaji Rao,Canada,0,0,0,0,0,0,0,0,0,2,0,0
