Shane Watson,Australia,0,0,0,0,0,0,0,0,145,290,208,0
Brad Haddin,Australia,0,0,0,0,0,0,0,0,0,332,126,0
Ricky Ponting,Australia,0,0,0,0,0,229,354,415,539,206,0,0
Michael Clarke,Australia,0,0,0,0,0,0,0,0,436,233,219,0
Cameron White,Australia,0,0,0,0,0,0,0,0,0,70,0,0
David Hussey,Australia,0,0,0,0,0,0,0,0,0,52,0,0
Mitchell Johnson,Australia,0,0,0,0,0,0,0,0,0,25,31,0
Jason Krejza,Australia,0,0,0,0,0,0,0,0,0,7,0,0
Brett Lee,Australia,0,0,0,0,0,0,0,23,0,5,0,0
Shaun Tait,Australia,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Taylor,Zimbabwe,0,0,0,0,0,0,0,0,87,170,433,0
Charles Coventry,Zimbabwe,0,0,0,0,0,0,0,0,0,18,0,0
Tatenda Taibu,Zimbabwe,0,0,0,0,0,0,0,117,0,189,0,0
Craig Ervine,Zimbabwe,0,0,0,0,0,0,0,0,0,231,159,0
Elton Chigumbura,Zimbabwe,0,0,0,0,0,0,0,0,61,96,78,0
Sean Williams,Zimbabwe,0,0,0,0,0,0,0,0,95,58,339,0
Regis Chakabva,Zimbabwe,0,0,0,0,0,0,0,0,0,50,64,0
Prosper Utseya,Zimbabwe,0,0,0,0,0,0,0,0,5,123,0,0
Graeme Cremer,Zimbabwe,0,0,0,0,0,0,0,0,0,99,0,0
Ray Price,Zimbabwe,0,0,0,0,0,0,0,0,0,37,0,0
Chris Mpofu,Zimbabwe,0,0,0,0,0,0,0,0,1,6,0,0
Alexei Kervezee,Netherlands,0,0,0,0,0,0,0,0,17,81,0,0
Wesley Barresi,Netherlands,0,0,0,0,0,0,0,0,0,153,0,0
Tom Cooper,Netherlands,0,0,0,0,0,0,0,0,0,174,0,0
Ryan ten Doeschate,Netherlands,0,0,0,0,0,0,0,0,128,307,0,0
Bas Zuiderent,Netherlands,0,0,0,0,0,91,0,35,53,17,0,0
Tom de Grooth,Netherlands,0,0,0,0,0,0,0,0,0,50,0,0
Peter Borren,Netherlands,0,0,0,0,0,0,0,0,26,173,0,0
Mudassar Bukhari,Netherlands,0,0,0,0,0,0,0,0,0,68,0,0
Peter Seelaar,Netherlands,0,0,0,0,0,0,0,0,0,3,0,0
Bernard Loots,Netherlands,0,0,0,0,0,0,0,0,0,6,0,0
Berend Westdijk,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Strauss,England,0,0,0,0,0,0,0,0,83,334,0,0
Kevin Pietersen,England,0,0,0,0,0,0,0,0,444,131,0,0
Jonathan Trott,England,0,0,0,0,0,0,0,0,0,422,0,0
Ian Bell,England,0,0,0,0,0,0,0,0,211,245,262,0
Paul Collingwood,England,0,0,0,0,0,0,0,137,276,61,0,0
Ravinda Bopara,England,0,0,0,0,0,0,0,0,165,141,0,0
Matthew Prior,England,0,0,0,0,0,0,0,0,0,78,0,0
Timothy Bresnan,England,0,0,0,0,0,0,0,0,0,41,0,0
Stuart Broad,England,0,0,0,0,0,0,0,0,5,0,13,0
Graeme Swann,England,0,0,0,0,0,0,0,0,0,60,0,0
James Anderson,England,0,0,0,0,0,0,0,2,0,4,9,0
Ahmed Shehzad,Pakistan,0,0,0,0,0,0,0,0,0,44,227,0
Kamran Akmal,Pakistan,0,0,0,0,0,0,0,0,42,207,0,0
Younis Khan,Pakistan,0,0,0,0,0,0,0,84,37,185,43,0
Misbah-ul-Haq,Pakistan,0,0,0,0,0,0,0,0,0,248,350,0
Umar Akmal,Pakistan,0,0,0,0,0,0,0,0,0,240,164,0
Shahid Afridi,Pakistan,0,0,0,0,0,0,93,16,16,84,116,0
Abdul Razzaq,Pakistan,0,0,0,0,0,0,170,99,0,104,0,0
Abdur Rehman,Pakistan,0,0,0,0,0,0,0,0,0,6,0,0
Umar Gul,Pakistan,0,0,0,0,0,0,0,0,11,38,0,0
Shoaib Akhtar,Pakistan,0,0,0,0,0,0,4,72,0,0,0,0
Tanmay Mishra,Kenya,0,0,0,0,0,0,0,0,37,133,0,0
Shem Ngoche,Kenya,0,0,0,0,0,0,0,0,0,0,0,0
Devon Smith,West Indies,0,0,0,0,0,0,0,0,99,300,0,0
Ramnaresh Sarwan,West Indies,0,0,0,0,0,0,0,196,375,155,0,0
Shivnarine Chanderpaul,West Indies,0,0,0,0,0,211,134,167,315,114,0,0
Dwayne Bravo,West Indies,0,0,0,0,0,0,0,0,129,40,0,0
Devon Thomas,West Indies,0,0,0,0,0,0,0,0,0,41,0,0
Kieron Pollard,West Indies,0,0,0,0,0,0,0,0,10,180,0,0
Darren Sammy,West Indies,0,0,0,0,0,0,0,0,0,54,177,0
Sulieman Benn,West Indies,0,0,0,0,0,0,0,0,0,16,10,0
Kemar Roach,West Indies,0,0,0,0,0,0,0,0,0,19,0,0
Graeme Smith,South Africa,0,0,0,0,0,0,0,121,443,183,0,0
Jacques Kallis,South Africa,0,0,0,0,0,63,312,63,485,225,0,0
A B de Villiers,South Africa,0,0,0,0,0,0,0,0,372,353,482,0
Johan Botha,South Africa,0,0,0,0,0,0,0,0,0,58,0,0
Robin Peterson,South Africa,0,0,0,0,0,0,0,0,12,43,0,0
Morne Morkel,South Africa,0,0,0,0,0,0,0,0,0,4,8,0
Dale Steyn,South Africa,0,0,0,0,0,0,0,0,0,28,17,0
Jamie How,New Zealand,0,0,0,0,0,0,0,0,0,26,0,0
Mohammad Ashraful,Bangladesh,0,0,0,0,0,0,0,63,216,12,0,0
William Porterfield,Ireland,0,0,0,0,0,0,0,0,172,180,275,0
