Date,Chrome for Android,Opera 0,Nokia 0,Android 0,IE 8.0,UC Browser 10.7,IE 6.0,UC Browser 11.0,Firefox 3.6,UC Browser 8.7,UC Browser 10.9,Safari iPhone,NetFront 4.2,UC Browser 2.0,UC Browser 11.3,UC Browser 11.2,UC Browser 9.4,UC Browser 11.4,UC Browser 0,UC Browser 12.9,UC Browser 10.8,UC Browser 9.2,UC Browser 9.5,UC Browser 10.10,UC Browser 11.1,IE 7.0,UC Browser 10.1,UC Browser 10.5,IE 9.0,UC Browser 10.4,UC Browser 10.0,UC Browser 10.6,Chrome 49.0,UC Browser 9.9,Chrome 43.0,Unknown 0,Firefox 3.0,Chrome 31.0,Firefox 3.5,Chrome 47.0,NetFront 3.5,UC Browser 11.5,UC Browser 10.2,Chrome 46.0,UC Browser 12.8,IE 11.0,UC Browser 9.7,Chrome 44.0,UC Browser 12.2,Chrome 48.0,Chrome 45.0,UC Browser 9.3,Chrome 33.0,UC Browser 9.8,Chrome 39.0,UC Browser 12.0,Firefox 4.0,Chrome 23.0,Chrome 35.0,UC Browser 12.5,Chrome 63.0,Chrome 51.0,Chrome 56.0,UC Browser 9.0,Chrome 17.0,Chrome 55.0,Chrome 27.0,Chrome 26.0,Chrome 28.0,Chrome 40.0,UC Browser 7.0,Chrome 16.0,Chrome 21.0,Chrome 58.0,Chrome 29.0,Firefox 12.0,Chrome 18.0,Chrome 71.0,Chrome 36.0,UC Browser 4.2,Chrome 37.0,Chrome 30.0,Chrome 19.0,Chrome 42.0,Chrome 54.0,IE 10.0,Safari iPad,IEMobile 11.0,Chrome 34.0,Chrome 60.0,Chrome 12.0,UC Browser 10.3,UC Browser 9.1,Chrome 41.0,Chrome 32.0,Chrome 61.0,UC Browser 8.6,Chrome 67.0,Chrome 22.0,Dolfin 2.0,Chrome 24.0,Chrome 38.0,Chrome 59.0,Chrome 15.0,Chrome 25.0,UC Browser 9.6,NetFront 0,Chrome 53.0,Chrome 70.0,KaiOS 2.5,NetFront 4.1,Samsung 0,Firefox 11.0,Samsung Internet 3.5,Chrome 5.0,Chrome 50.0,Chrome 52.0,Chrome 10.0,Chrome 8.0,UC Browser 12.10,Chrome 14.0,Chrome 13.0,Chrome 20.0,Chrome 68.0,Firefox 5.0,Chrome 72.0,Samsung Internet 4.0,Chrome 69.0,Chrome 57.0,Chrome 73.0,Firefox 8.0,Firefox 14.0,Firefox 10.0,Chrome 66.0,Chrome 4.0,Chrome 62.0,Chrome 65.0,Chrome 11.0,Opera Mini 32.0,Firefox 16.0,Firefox 6.0,IEMobile 10.0,UC Browser 8.8,Chrome 64.0,Firefox 13.0,KaiOS 2.0,Firefox 15.0,Firefox 38.0,Firefox 9.0,Firefox 26.0,Firefox 31.0,Chrome 6.0,Firefox 47.0,Samsung Internet 3.3,Firefox 7.0,UC Browser 8.0,Firefox 19.0,Firefox 27.0,Firefox 43.0,Chrome 7.0,Firefox 23.0,Firefox 48.0,Opera 12.1,Firefox 22.0,Firefox 25.0,Firefox 21.0,Firefox 17.0,Firefox 24.0,Firefox 20.0,Chrome 9.0,Firefox 18.0,Firefox 40.0,Firefox 39.0,Firefox 35.0,Opera 37.0,Firefox 29.0,Firefox 30.0,Firefox 28.0,Firefox 32.0,BlackBerry 0,UC Browser 8.9,Firefox 37.0,Firefox 2.0,UC Browser 7.9,SonyEricsson 0,Opera Mini 28.0,UC Browser 8.5,Firefox 41.0,Opera Mini 4.5,Firefox 52.0,Firefox 33.0,Tizen 0,Openwave 6.2,Firefox 44.0,Firefox 34.0,UC Browser 8.2,Firefox 42.0,UC Browser 12.11,Firefox 50.0,Chrome 74.0,Firefox 36.0,Samsung Internet 1.1,IEMobile 9.0,Firefox 45.0,Opera Mini 8.0,Chrome 3.0,Chrome for iPhone,Obigo 0,Opera Mini 33.0,UC Browser 8.4,Jasmine 0.8,Opera Mini 30.0,NetFront 3.4,Opera 11.6,Opera Mini 4.4,Opera Mini 31.0,Opera Mini 29.0,Firefox 49.0,mCent 0.13,Firefox 54.0,Opera Mini 36.2,Dolfin 3.0,Firefox 51.0,Safari 5.1,Dolfin 1.5,UC Browser 7.8,Firefox 57.0,Firefox 53.0,Opera 12.0,Samsung Internet 5.4,Opera 11.5,Firefox 46.0,Safari 5.0,Firefox 1.0,Opera Mini 7.5,MeeGo 0,UC Browser 7.7,Chrome for Andr,Opera 12.00,Opera 10.6,Firefox 55.0,Jasmine 1.0,Opera 10.0,Opera Mini 26.0,Chrome 2.0,Firefox 56.0,Edge 14,Opera 11.0,Chrome iPad,Opera 9.6,Firefox 59.0,Firefox 58.0,UC Browser 3.4,Firefox 61.0,UC Browser 8.3,Opera Mini 35.3,Edge 13,Samsung Internet 2.0,Opera 12.10,Opera 11.1,UC Browser 3.2,Android 2.3,Opera 30.0,Opera Mini 27.0,Opera Mini 35.0,Firefox 60.0,Firefox 62.0,Opera 38.0,Opera Mini 35.1,Firefox 66.0,Samsung Internet 7.4,Firefox 64.0,Safari 4.0,Firefox 65.0,Openwave 0,Firefox 63.0,Samsung Internet 6.4,Safari 6.0,Opera 10.1,Safari 8.0,Edge 12,Opera Mini 24.0,Opera Mini 20.0,Opera Mini 7.6,Samsung Internet 1.0,Opera 28.0,Opera Mini 37.1,UC Browser 6.1,Opera 10.5,Edge 17,Opera Mini 4.2,UC Browser 5.6,Opera 32.0,IEMobile 0,Samsung Internet 7.2,Chrome 1.0,Opera 34.0,Samsung Internet 8.2,Safari 7.0,Opera Mini 38.0,Opera Mini 7.1,Edge 15,Opera Mini 21.0,Opera Mini 25.0,Opera 29.0,Samsung Internet 6.2,Bolt 0,Firefox 1.5,Opera 33.0,Samsung Internet 5.2,Opera 26.0,Opera 20.0,Android 2.2,Safari 10.0,Safari 9.1,Safari 10.1,Opera 22.0,Opera 36.2,Opera Mini 11.0,Safari 9.0,Opera Mini 36.1,Dolfin 2.2,LG 0,Opera 18.0,Safari 11.0,Edge 16,Phantom 2.0,Opera 43.0,Safari iPod Touch,Opera Mini 7.7,Maxthon 4.4,UC Browser 3.6,Opera Mini 37.3,iBrowser 2.7,UC Browser 5.7,Mozilla 1.9,Safari 12.0,Opera 24.0,Opera 35.0,Opera Mini 18.0,Opera 21.0,Safari 11.1,Opera 36.0,Samsung Internet 2.1,Opera 37.3,Opera 27.0,Opera 31.0,Samsung Internet 6.3,Opera 19.0
2013-05,0,16.04,8.27,5.75,2.99,0,0.26,0,0.45,0,0,0.55,3.24,10.2,0,0,0,0,2.02,0,0,0,0,0,0,0.22,0,0,1.74,0,0,0,0,0,0,0.74,0.16,0,0.09,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.26,0,0,0,0,0,1.31,0.07,0,4.19,15.81,0.21,0,0.01,0.13,0.09,0,0.01,0.56,0.08,0,0,0,0,0,0.07,0,0,1.03,0.43,0,0,0,0.14,0,0,0,0,0,1.01,0,0.1,0.53,0.2,0,0,0.12,0.56,0,0.29,0,0,0,0.52,0.77,0.27,0,0.06,0,0,0.14,0.1,0,0.14,0.1,0.08,0,0.12,0,0,0,0,0,0.15,0.34,0.22,0,0.05,0,0,0.11,0,0.38,0.1,0.09,0,0,0.28,0,0.32,0,0.14,0,0,0.07,0,0,0.11,0.13,0.42,0,0,0.07,0.02,0,0.42,0.46,0,2.54,0.27,0.01,5.08,0.05,0.26,0,0,0,0,0,0,0,0,0.12,0,0,0.04,0.2,0.04,0,0.2,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.21,0,0,0.03,0,0.15,0,0.16,0.15,0,0.11,0.06,0,0,0,0,0,0,0,0.16,0,0.15,0.12,0.05,0,0,0.09,0,0.03,0,0.05,0,0,0,0.04,0.4,0.12,0.02,0,0.1,0.04,0,0.02,0,0,0.02,0.05,0.02,0,0,0,0,0.02,0,0,0,0.16,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.17,0.07,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0.05,0,0.03,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06,0,17.16,8.54,6.28,2.71,0,0.22,0,0.4,0,0,0.55,3.32,11.16,0,0,0,0,1.68,0,0,0,0,0,0,0.18,0,0,1.35,0,0,0,0,0,0,0.69,0.16,0,0.09,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0,0,0,0,0,1.68,0.08,0,18.25,0.71,0.43,0,0,0.13,0.09,0,0.15,0.36,0.09,0,0,0,0,0,0.08,0,0,1.27,0.41,0,0,0,0.14,0,0.01,0,0,0,0.78,0,0.1,0.51,0.17,0,0,0.12,0.38,0,0.26,0,0,0,0.48,0.72,0.2,0,0.06,0,0,0.14,0.1,0,0.14,0.1,0.09,0,0.11,0,0,0,0,0,0.13,0.23,0.17,0,0.06,0,0,0.11,0,0.26,0.09,0.14,0,0,0.2,0,0.22,0,0.13,0,0,0.07,0,0,0.1,0.13,0.29,0,0,0.06,0.08,0,0.36,1.22,0,6.55,0.24,0.02,0.46,0.05,0.21,0,0,0,0,0,0,0,0,0.12,0,0,0.03,0.16,0.04,0,0.21,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.21,0,0,0.04,0,0.13,0,0.13,0.14,0,0.1,0.05,0,0,0,0,0,0,0,0.17,0,0.13,0.11,0.04,0,0,0.08,0,0.03,0,0.04,0,0,0,0.03,0.5,0.11,0.02,0,0.1,0.03,0,0.02,0,0,0.02,0.05,0.01,0,0,0,0,0.02,0,0,0,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0.17,0.06,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0.05,0,0.02,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07,0,16.39,8.65,6.86,2.58,0,0.21,0,0.39,0,0,0.58,3.4,12.57,0,0,0,0,1.38,0,0,0.02,0,0,0,0.17,0,0,1.08,0,0,0,0,0,0,0.65,0.15,0,0.08,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.14,0,0,0,0,0,0.93,0.06,0,7.59,0.3,11.42,0,0,0.11,0.07,0,0.21,0.35,0.07,0,0,0,0,0.05,0.06,0,0,1.4,0.42,0,0,0,0.12,0,0.81,0,0,0,0.83,0,0.08,0.47,0.12,0,0,0.1,0.33,0,0.01,0,0,0,0.47,0.38,0.19,0,0.05,0,0,0.11,0.09,0,0.11,0.08,0.07,0,0.1,0,0,0,0,0,0.12,0.2,0.16,0,0.05,0,0,0.1,0,0.22,0.09,0.22,0,0,0.18,0,0.2,0,0.12,0,0,0.07,0,0,0.09,0.13,0.23,0,0,0.06,1.06,0,0.3,5.93,0.02,1.1,0.22,0.03,0.29,0.05,0.19,0,0,0,0,0,0,0,0,0.12,0,0,0.03,0.13,0.03,0,0.19,0,0,0,0,0,0.34,0,0,0.29,0,0,0,0,0,0,0.22,0,0,0.04,0,0.11,0,0.1,0.12,0,0.17,0.05,0,0,0,0,0,0,0,0.17,0,0.12,0.1,0.03,0,0,0.07,0,0.03,0,0.04,0,0,0,0.03,0.61,0.1,0.02,0,0.08,0.03,0,0.02,0,0,0.02,0.05,0.01,0,0,0,0,0.01,0,0,0,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.17,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0.05,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08,0,16.61,8.74,7.35,2.42,0,0.2,0,0.34,0.04,0,0.58,3.45,13.7,0,0,0,0,1.22,0,0,1.02,0,0,0,0.15,0,0,0.97,0,0,0,0,0,0,0.67,0.13,0.01,0.08,0,0.75,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.17,0.11,0,0,0,0,0,0.5,0.04,0,0.76,0.17,14.05,0,0,0.09,0.05,0,3.65,0.33,0.06,0,0,0,0,0.16,0.04,0,0,1.42,0.41,0,0,0,0.1,0,0.48,0,0,0,1.02,0,0.06,0.45,0.09,0,0,0.08,0.29,0,0,0,0,0,0.47,0.38,0.17,0,0.05,0,0,0.09,0.08,0,0.09,0.07,0.05,0,0.09,0,0,0,0,0,0.11,0.18,0.14,0,0.05,0,0,0.08,0,0.2,0.08,0.28,0,0,0.17,0,0.18,0,0.1,0.01,0,0.07,0,0,0.08,0.12,0.19,0,0,0.06,3.4,0,0.27,3.36,0.02,0.29,0.2,0.69,0.21,0.04,0.16,0,0,0,0,0,0,0,0,0.12,0,0,0.03,0.12,0.03,0,0.19,0,0,0,0,0,0.35,0,0,0.16,0,0,0,0,0,0,0.23,0,0,0.03,0,0.1,0,0.08,0.11,0,0.17,0.04,0,0,0,0,0,0,0,0.16,0,0.12,0.09,0.04,0,0,0.06,0,0.03,0,0.04,0,0,0,0.03,0.74,0.09,0.02,0,0.08,0.03,0,0.02,0,0,0.02,0.05,0.01,0,0,0,0,0.01,0,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0.05,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09,0,16.28,8.19,7.25,2.67,0,0.24,0,0.31,0.13,0,0.56,3.69,14.79,0,0,0,0,1.02,0,0,1.04,0,0,0,0.18,0,0,1.03,0,0,0,0,0,0,0.67,0.12,0.14,0.07,0,0.75,0,0,0,0,0.01,0,0,0,0,0,0.34,0,0,0,0,0.14,0.09,0,0,0,0,0,0.26,0.03,0,0.43,0.12,1.24,0,0,0.07,0.04,0,16.17,0.3,0.05,0,0,0,0,0.26,0.03,0,0,1.49,0.39,0,0,0,0.09,0,0.19,0,0,0,1.84,0,0.05,0.42,0.07,0,0,0.06,0.29,0,0,0,0,0,0.49,0.41,0.16,0,0.05,0,0,0.08,0.08,0,0.07,0.05,0.04,0,0.08,0,0,0,0,0,0.09,0.16,0.12,0,0.05,0,0,0.08,0,0.17,0.07,0.33,0,0,0.15,0,0.16,0,0.09,0.02,0,0.07,0,0,0.07,0.12,0.16,0,0,0.05,5.38,0,0.24,0.34,0.36,0.2,0.18,1.29,0.18,0.04,0.14,0,0,0,0,0,0,0,0,0.13,0.01,0,0.02,0.1,0.03,0,0.14,0,0,0,0,0,0.36,0,0,0.03,0,0,0,0,0,0,0.22,0,0,0.03,0,0.1,0,0.05,0.1,0,0.16,0.04,0,0,0,0,0,0,0,0.16,0,0.11,0.09,0.03,0,0,0.05,0,0.02,0,0.04,0,0,0,0.03,0.85,0.08,0.02,0,0.07,0.02,0,0.02,0,0,0.02,0.05,0.01,0,0,0,0,0.01,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0.05,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10,0.17,19.55,7.42,6.75,2.57,0,0.21,0,0.28,0.17,0,0.56,3.51,14.29,0,0,0,0,0.79,0,0,0.47,0,0,0,0.17,0,0,0.98,0,0,0,0,0,0,0.66,0.12,0.25,0.07,0,0.72,0,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0.13,0.08,0,0,0,0,0,0.16,0.03,0,0.31,0.1,0.6,0,0,0.06,0.04,0,3.14,0.3,0.05,0,0,0,0,13.6,0.03,0,0,1.49,0.37,0,0,0,0.08,0,0.11,0,0.08,0,1.53,0,0.05,0.38,0.07,0,0,0.06,0.29,0,0,0,0,0,0.47,0.35,0.15,0,0.05,0,0,0.08,0.08,0,0.07,0.05,0.04,0,0.07,0,0,0,0,0,0.09,0.15,0.12,0,0.05,0,0,0.07,0,0.16,0.06,0.4,0.03,0,0.15,0,0.16,0,0.08,0.02,0,0.07,0,0,0.06,0.1,0.14,0.02,0,0.05,0.64,0,0.23,0.22,1.2,0.17,0.17,5.45,0.15,0.04,0.12,0,0,0,0,0,0,0,0,0.13,0,0,0.02,0.09,0.03,0,0.13,0,0,0,0,0,0.34,0,0,0.02,0,0,0,0,0,0,0.22,0,0,0.03,0,0.1,0,0.04,0.1,0,0.15,0.04,0,0,0,0,0,0,0,0.14,0,0.1,0.08,0.04,0,0,0.05,0,0.02,0,0.03,0,0,0,0.02,0.77,0.09,0.02,0,0.07,0.02,0,0.02,0,0,0.02,0.05,0.01,0,0,0,0,0.01,0,0,0,0.11,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0.04,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11,1.25,17.18,8.07,7.39,2.64,0,0.2,0,0.24,1.28,0,0.57,3.68,2.38,0,0,0.79,0,0.24,0,0,2.81,0,0,0,0.16,0,0,0.95,0,0,0,0,0,0,1.02,0.13,7.88,0.05,0,0.81,0,0,0,0,0.14,0,0,0,0,0,6.38,0.04,0,0,0,0.11,0.1,0,0,0,0,0,0.86,0.02,0,0.24,0.08,0.35,0,0,0.06,0.05,0,0.42,0.26,0.05,0,0,0,0,7.95,0.03,0,0,1.39,0.37,0,0,0,0.08,0,0.96,0,0.18,0,1.8,0,0.08,0.39,0.08,0,0,0.05,0.17,0,0,0,0,0,0.51,0.31,0.13,0,0.04,0,0,0.07,0.07,0,0.06,0.04,0.03,0,0.06,0,0,0,0,0,0.07,0.13,0.1,0,0.05,0,0,0.07,0,0.16,0.06,0.54,1.15,0,0.13,0,0.14,0,0.07,0.99,0,0.06,0,0,0.05,0.08,0.12,0.02,0,0.05,0.25,0,0.18,0.16,4.48,0.13,0.15,1.23,0.12,0.03,0.1,0,0,0,0,0,0,0.01,0,0.16,0.66,0,0.02,0.09,0.12,0,0.3,0,0,0,0,0,0.35,0,0,0.45,0,0,0,0,0,0,0.23,0,0,0.03,0.01,0.11,0,0.14,0.11,0,0.17,0.03,0,0,0,0,0,0,0,0.13,0,0.09,0.09,0.04,0,0,0.04,0,0.02,0,0.03,0,0,0,0.03,0,0.07,0.02,0,0.08,0.02,0,0.02,0,0,0.01,0.05,0.01,0,0,0,0,0.13,0,0,0,0.1,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.05,0,0,0.05,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12,1.53,17.65,8.16,8.3,1.77,0,0.11,0,0.21,0.98,0,0.66,3.59,0,0,0,5.39,0,0.13,0,0,3.06,0.01,0,0,0.08,0,0,0.67,0,0,0,0,0,0,1.14,0.1,15.08,0.05,0,0.88,0,0,0,0,0.54,0,0,0,0,0,4.2,0.2,0,0,0,0.1,0.06,0,0,0,0,0,0.67,0.02,0,0.2,0.07,0.22,0,0,0.05,0.03,0,0.35,0.24,0.05,0,0,0,0,0.41,0.03,0,0,0.78,0.38,0,0,0,0.07,0,0.66,0,0.25,0,1.68,0,0.04,0.41,0.05,0,0,0.05,0.09,0,0,0,0,0,0.53,0.26,0.12,0,0.04,0,0,0.06,0.06,0,0.06,0.04,0.03,0,0.06,0,0,0,0,0,0.07,0.12,0.1,0,0.04,0,0,0.07,0,0.13,0.05,0.67,2.31,0,0.11,0,0.13,0,0.06,2.44,0,0.06,0,0,0.05,0.06,0.11,0.58,0,0.05,0.17,0,0.16,0.13,3.33,0.11,0.13,0.27,0.11,0.03,0.09,0,0,0,0,0.01,0,0.01,0,0.15,0.66,0,0.02,0.08,0.14,0,0.35,0,0,0,0,0,0.38,0,0,0.52,0,0,0,0,0,0,0.25,0,0,0.03,0.03,0.11,0,0.13,0.1,0,0.17,0.03,0,0,0,0,0,0,0,0.14,0,0.08,0.09,0.04,0,0,0.04,0,0.02,0,0.03,0,0,0,0.02,0,0.07,0.01,0,0.07,0.02,0,0.02,0,0,0.01,0.05,0.01,0,0,0,0,0.13,0,0,0,0.11,0.02,0.18,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.19,0,0,0.05,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01,1.68,17.12,7.94,8.27,1.7,0,0.1,0,0.2,0.7,0,0.72,3.59,0,0,0,6.31,0,0.12,0,0,2.78,1.62,0,0,0.08,0,0,0.64,0,0,0,0,0,0,1.23,0.1,7.93,0.05,0,0.88,0,0,0,0,0.68,0,0,0,0,0,2.51,0.37,0,0,0,0.1,0.05,0,0,0,0,0,0.75,0.02,0,0.18,0.06,0.2,0,0,0.05,0.03,0,0.33,0.23,0.05,0,0,0,0,0.24,0.03,0,0,0.65,0.39,0,0.04,0,0.07,0,0.49,0,7.92,0,1.36,0,0.03,0.42,0.04,0,0,0.05,0.07,0,0,0,0,0,0.54,0.26,0.12,0,0.04,0,0,0.06,0.06,0,0.06,0.04,0.03,0,0.06,0,0,0,0,0,0.06,0.12,0.09,0,0.05,0,0,0.07,0,0.13,0.05,0.7,1.71,0,0.11,0,0.12,0,0.06,5.31,0,0.06,0,0,0.05,0.05,0.1,1.15,0,0.05,0.14,0,0.15,0.11,0.26,0.1,0.11,0.2,0.1,0.03,0.08,0,0,0,0,0.02,0,0.02,0,0.16,1.28,0,0.02,0.07,0.16,0,0.36,0,0,0,0,0,0.42,0,0,0.44,0,0,0,0,0,0,0.23,0,0,0.03,0.03,0.11,0,0.12,0.11,0,0.17,0.03,0,0,0,0,0,0,0,0.14,0,0.08,0.09,0.04,0,0,0.04,0,0.02,0,0.03,0,0,0,0.02,0,0.07,0.01,0,0.08,0.02,0,0.02,0,0,0.01,0.06,0.01,0,0,0,0,0.11,0,0,0,0.1,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.22,0,0,0.05,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
2014-02,1.86,16.92,7.61,8.17,1.71,0,0.11,0,0.2,0.61,0,0.71,3.44,0,0,0,5.83,0,0.11,0,0,2.55,3.19,0,0,0.08,0,0,0.64,0,0,0,0,0,0,1.2,0.11,0.89,0.05,0,0.84,0,0,0,0,0.72,0,0,0,0,0,1.66,3.55,0,0,0,0.1,0.05,0,0,0,0,0,1.73,0.02,0,0.17,0.06,0.18,0,0,0.05,0.03,0,0.32,0.25,0.05,0,0,0,0,0.14,0.03,0,0,0.68,0.4,0,0.16,0,0.07,0,0.42,0,12.49,0,0.9,0,0.04,0.39,0.04,0,0,0.05,0.07,0.13,0,0,0,0,0.51,0.25,0.13,0,0.04,0,0,0.06,0.06,0,0.06,0.04,0.03,0,0.06,0,0,0,0,0,0.07,0.13,0.1,0,0.05,0,0,0.07,0,0.14,0.05,0.74,1.1,0,0.11,0,0.12,0,0.06,2.6,0,0.07,0,0,0.05,0.04,0.11,3.47,0,0.05,0.13,0,0.16,0.11,0.18,0.1,0.11,0.19,0.12,0.03,0.09,0,0,0,0,0.02,0.01,0.8,0,0.16,1.02,0,0.02,0.06,0.16,0,0.35,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0,0.21,0,0,0.03,0.03,0.1,0,0.1,0.1,0,0.16,0.03,0,0,0,0,0,0,0,0.14,0,0.08,0.09,0.03,0,0,0.04,0,0.02,0,0.03,0,0,0,0.02,0,0.06,0.01,0,0.07,0.02,0,0.02,0,0,0.01,0.06,0.01,0,0,0,0,0.1,0,0,0,0.1,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.09,0,0,0.04,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
2014-03,2.11,16.79,7.46,8.32,1.5,0,0.09,0,0.17,0.57,0,0.69,3.43,0,0,0,6.32,0,0.11,0,0,2.62,2.16,0,0,0.06,0,0,0.56,0,0,0,0,0,0,1.29,0.1,0.55,0.04,0,0.81,0,0,0,0,0.68,0.01,0,0,0,0,1.27,14.64,0,0,0,0.08,0.04,0.08,0,0,0,0,2.65,0.02,0,0.14,0.05,0.15,0,0,0.05,0.02,0,0.29,0.22,0.05,0,0,0,0,0.1,0.02,0,0,0.61,0.39,0,0.26,0,0.07,0,0.48,0,0.81,0,0.75,0,0.03,0.36,0.03,0,0,0.04,0.05,2.83,0,0,0,0,0.5,0.26,0.11,0,0.04,0,0,0.05,0.05,0,0.05,0.04,0.03,0,0.05,0,0,0,0,0,0.06,0.11,0.09,0,0.04,0,0,0.07,0,0.13,0.05,0.75,0.88,0,0.1,0,0.11,0,0.05,0.27,0,0.06,0,0,0.04,0.04,0.1,4.5,0,0.04,0.11,0,0.14,0.09,0.13,0.09,0.1,0.17,0.1,0.03,0.08,0,0,0,0,0.3,0.01,1.34,0,0.15,0.81,0,0.01,0.06,0.16,0,0.34,0,0,0,0,0,0.38,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0.03,0.03,0.1,0,0.09,0.09,0,0.16,0.03,0,0,0,0,0,0,0,0.12,0,0.07,0.08,0.03,0,0,0.03,0,0.02,0,0.03,0,0,0,0.02,0,0.06,0.01,0,0.06,0.02,0,0.02,0,0,0.01,0.06,0.01,0,0,0.09,0,0.09,0,0,0,0.09,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.02,0.03,0.05,0,0,0.04,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
